Freq.	V(out)
2.32809125766496e-003	(1.99996973487186e+001dB,1.79999117397148e+002°)
2.33345806228096e-003	(1.99996973487138e+001dB,1.79999115362538e+002°)
2.33883723865931e-003	(1.99996973487090e+001dB,1.79999113323238e+002°)
2.34422881531988e-003	(1.99996973487042e+001dB,1.79999111279237e+002°)
2.34963282084826e-003	(1.99996973486994e+001dB,1.79999109230524e+002°)
2.35504928389596e-003	(1.99996973486946e+001dB,1.79999107177088e+002°)
2.36047823318053e-003	(1.99996973486897e+001dB,1.79999105118919e+002°)
2.36591969748571e-003	(1.99996973486848e+001dB,1.79999103056005e+002°)
2.37137370566161e-003	(1.99996973486799e+001dB,1.79999100988336e+002°)
2.37684028662483e-003	(1.99996973486750e+001dB,1.79999098915900e+002°)
2.38231946935864e-003	(1.99996973486700e+001dB,1.79999096838686e+002°)
2.38781128291313e-003	(1.99996973486650e+001dB,1.79999094756684e+002°)
2.39331575640534e-003	(1.99996973486600e+001dB,1.79999092669883e+002°)
2.39883291901944e-003	(1.99996973486550e+001dB,1.79999090578271e+002°)
2.40436280000689e-003	(1.99996973486499e+001dB,1.79999088481838e+002°)
2.40990542868655e-003	(1.99996973486449e+001dB,1.79999086380571e+002°)
2.41546083444489e-003	(1.99996973486398e+001dB,1.79999084274461e+002°)
2.42102904673613e-003	(1.99996973486347e+001dB,1.79999082163495e+002°)
2.42661009508237e-003	(1.99996973486295e+001dB,1.79999080047664e+002°)
2.43220400907377e-003	(1.99996973486244e+001dB,1.79999077926955e+002°)
2.43781081836870e-003	(1.99996973486192e+001dB,1.79999075801357e+002°)
2.44343055269392e-003	(1.99996973486139e+001dB,1.79999073670859e+002°)
2.44906324184470e-003	(1.99996973486087e+001dB,1.79999071535450e+002°)
2.45470891568498e-003	(1.99996973486034e+001dB,1.79999069395118e+002°)
2.46036760414758e-003	(1.99996973485982e+001dB,1.79999067249852e+002°)
2.46603933723429e-003	(1.99996973485928e+001dB,1.79999065099641e+002°)
2.47172414501608e-003	(1.99996973485875e+001dB,1.79999062944473e+002°)
2.47742205763323e-003	(1.99996973485821e+001dB,1.79999060784337e+002°)
2.48313310529552e-003	(1.99996973485767e+001dB,1.79999058619221e+002°)
2.48885731828234e-003	(1.99996973485713e+001dB,1.79999056449114e+002°)
2.49459472694290e-003	(1.99996973485659e+001dB,1.79999054274005e+002°)
2.50034536169638e-003	(1.99996973485604e+001dB,1.79999052093881e+002°)
2.50610925303206e-003	(1.99996973485550e+001dB,1.79999049908732e+002°)
2.51188643150953e-003	(1.99996973485494e+001dB,1.79999047718545e+002°)
2.51767692775880e-003	(1.99996973485439e+001dB,1.79999045523310e+002°)
2.52348077248052e-003	(1.99996973485383e+001dB,1.79999043323014e+002°)
2.52929799644609e-003	(1.99996973485328e+001dB,1.79999041117646e+002°)
2.53512863049785e-003	(1.99996973485271e+001dB,1.79999038907194e+002°)
2.54097270554925e-003	(1.99996973485215e+001dB,1.79999036691646e+002°)
2.54683025258499e-003	(1.99996973485158e+001dB,1.79999034470991e+002°)
2.55270130266119e-003	(1.99996973485101e+001dB,1.79999032245217e+002°)
2.55858588690559e-003	(1.99996973485044e+001dB,1.79999030014311e+002°)
2.56448403651766e-003	(1.99996973484987e+001dB,1.79999027778263e+002°)
2.57039578276881e-003	(1.99996973484929e+001dB,1.79999025537061e+002°)
2.57632115700252e-003	(1.99996973484871e+001dB,1.79999023290692e+002°)
2.58226019063454e-003	(1.99996973484813e+001dB,1.79999021039144e+002°)
2.58821291515304e-003	(1.99996973484754e+001dB,1.79999018782406e+002°)
2.59417936211876e-003	(1.99996973484696e+001dB,1.79999016520466e+002°)
2.60015956316522e-003	(1.99996973484636e+001dB,1.79999014253312e+002°)
2.60615354999884e-003	(1.99996973484577e+001dB,1.79999011980931e+002°)
2.61216135439915e-003	(1.99996973484517e+001dB,1.79999009703312e+002°)
2.61818300821893e-003	(1.99996973484458e+001dB,1.79999007420442e+002°)
2.62421854338438e-003	(1.99996973484397e+001dB,1.79999005132310e+002°)
2.63026799189532e-003	(1.99996973484337e+001dB,1.79999002838903e+002°)
2.63633138582532e-003	(1.99996973484276e+001dB,1.79999000540209e+002°)
2.64240875732189e-003	(1.99996973484215e+001dB,1.79998998236217e+002°)
2.64850013860664e-003	(1.99996973484154e+001dB,1.79998995926913e+002°)
2.65460556197548e-003	(1.99996973484092e+001dB,1.79998993612285e+002°)
2.66072505979875e-003	(1.99996973484031e+001dB,1.79998991292322e+002°)
2.66685866452142e-003	(1.99996973483968e+001dB,1.79998988967011e+002°)
2.67300640866325e-003	(1.99996973483906e+001dB,1.79998986636339e+002°)
2.67916832481897e-003	(1.99996973483843e+001dB,1.79998984300294e+002°)
2.68534444565845e-003	(1.99996973483780e+001dB,1.79998981958865e+002°)
2.69153480392685e-003	(1.99996973483717e+001dB,1.79998979612037e+002°)
2.69773943244486e-003	(1.99996973483654e+001dB,1.79998977259800e+002°)
2.70395836410878e-003	(1.99996973483590e+001dB,1.79998974902141e+002°)
2.71019163189078e-003	(1.99996973483525e+001dB,1.79998972539046e+002°)
2.71643926883902e-003	(1.99996973483461e+001dB,1.79998970170504e+002°)
2.72270130807785e-003	(1.99996973483396e+001dB,1.79998967796502e+002°)
2.72897778280798e-003	(1.99996973483331e+001dB,1.79998965417027e+002°)
2.73526872630665e-003	(1.99996973483266e+001dB,1.79998963032067e+002°)
2.74157417192782e-003	(1.99996973483200e+001dB,1.79998960641609e+002°)
2.74789415310233e-003	(1.99996973483134e+001dB,1.79998958245640e+002°)
2.75422870333810e-003	(1.99996973483068e+001dB,1.79998955844149e+002°)
2.76057785622028e-003	(1.99996973483001e+001dB,1.79998953437121e+002°)
2.76694164541145e-003	(1.99996973482934e+001dB,1.79998951024544e+002°)
2.77332010465178e-003	(1.99996973482867e+001dB,1.79998948606406e+002°)
2.77971326775922e-003	(1.99996973482800e+001dB,1.79998946182693e+002°)
2.78612116862970e-003	(1.99996973482732e+001dB,1.79998943753394e+002°)
2.79254384123727e-003	(1.99996973482664e+001dB,1.79998941318494e+002°)
2.79898131963430e-003	(1.99996973482595e+001dB,1.79998938877981e+002°)
2.80543363795165e-003	(1.99996973482527e+001dB,1.79998936431842e+002°)
2.81190083039887e-003	(1.99996973482458e+001dB,1.79998933980064e+002°)
2.81838293126439e-003	(1.99996973482388e+001dB,1.79998931522634e+002°)
2.82487997491564e-003	(1.99996973482318e+001dB,1.79998929059540e+002°)
2.83139199579931e-003	(1.99996973482248e+001dB,1.79998926590767e+002°)
2.83791902844149e-003	(1.99996973482178e+001dB,1.79998924116303e+002°)
2.84446110744785e-003	(1.99996973482107e+001dB,1.79998921636135e+002°)
2.85101826750384e-003	(1.99996973482036e+001dB,1.79998919150250e+002°)
2.85759054337488e-003	(1.99996973481965e+001dB,1.79998916658634e+002°)
2.86417796990651e-003	(1.99996973481893e+001dB,1.79998914161274e+002°)
2.87078058202462e-003	(1.99996973481821e+001dB,1.79998911658157e+002°)
2.87739841473560e-003	(1.99996973481749e+001dB,1.79998909149270e+002°)
2.88403150312654e-003	(1.99996973481676e+001dB,1.79998906634599e+002°)
2.89067988236540e-003	(1.99996973481603e+001dB,1.79998904114132e+002°)
2.89734358770125e-003	(1.99996973481530e+001dB,1.79998901587854e+002°)
2.90402265446438e-003	(1.99996973481456e+001dB,1.79998899055752e+002°)
2.91071711806653e-003	(1.99996973481382e+001dB,1.79998896517814e+002°)
2.91742701400109e-003	(1.99996973481308e+001dB,1.79998893974025e+002°)
2.92415237784326e-003	(1.99996973481233e+001dB,1.79998891424371e+002°)
2.93089324525025e-003	(1.99996973481158e+001dB,1.79998888868841e+002°)
2.93764965196146e-003	(1.99996973481083e+001dB,1.79998886307419e+002°)
2.94442163379869e-003	(1.99996973481007e+001dB,1.79998883740092e+002°)
2.95120922666631e-003	(1.99996973480931e+001dB,1.79998881166847e+002°)
2.95801246655147e-003	(1.99996973480855e+001dB,1.79998878587671e+002°)
2.96483138952427e-003	(1.99996973480778e+001dB,1.79998876002548e+002°)
2.97166603173795e-003	(1.99996973480701e+001dB,1.79998873411467e+002°)
2.97851642942911e-003	(1.99996973480623e+001dB,1.79998870814412e+002°)
2.98538261891788e-003	(1.99996973480545e+001dB,1.79998868211370e+002°)
2.99226463660811e-003	(1.99996973480467e+001dB,1.79998865602328e+002°)
2.99916251898757e-003	(1.99996973480389e+001dB,1.79998862987271e+002°)
3.00607630262815e-003	(1.99996973480310e+001dB,1.79998860366186e+002°)
3.01300602418604e-003	(1.99996973480230e+001dB,1.79998857739059e+002°)
3.01995172040194e-003	(1.99996973480151e+001dB,1.79998855105875e+002°)
3.02691342810123e-003	(1.99996973480071e+001dB,1.79998852466622e+002°)
3.03389118419419e-003	(1.99996973479990e+001dB,1.79998849821284e+002°)
3.04088502567620e-003	(1.99996973479909e+001dB,1.79998847169849e+002°)
3.04789498962790e-003	(1.99996973479828e+001dB,1.79998844512301e+002°)
3.05492111321543e-003	(1.99996973479747e+001dB,1.79998841848626e+002°)
3.06196343369060e-003	(1.99996973479665e+001dB,1.79998839178812e+002°)
3.06902198839108e-003	(1.99996973479583e+001dB,1.79998836502842e+002°)
3.07609681474063e-003	(1.99996973479500e+001dB,1.79998833820705e+002°)
3.08318795024927e-003	(1.99996973479417e+001dB,1.79998831132384e+002°)
3.09029543251351e-003	(1.99996973479333e+001dB,1.79998828437865e+002°)
3.09741929921650e-003	(1.99996973479250e+001dB,1.79998825737136e+002°)
3.10455958812827e-003	(1.99996973479165e+001dB,1.79998823030180e+002°)
3.11171633710594e-003	(1.99996973479081e+001dB,1.79998820316985e+002°)
3.11888958409385e-003	(1.99996973478996e+001dB,1.79998817597535e+002°)
3.12607936712387e-003	(1.99996973478910e+001dB,1.79998814871815e+002°)
3.13328572431550e-003	(1.99996973478825e+001dB,1.79998812139813e+002°)
3.14050869387613e-003	(1.99996973478739e+001dB,1.79998809401512e+002°)
3.14774831410123e-003	(1.99996973478652e+001dB,1.79998806656899e+002°)
3.15500462337454e-003	(1.99996973478565e+001dB,1.79998803905959e+002°)
3.16227766016829e-003	(1.99996973478478e+001dB,1.79998801148678e+002°)
3.16956746304341e-003	(1.99996973478390e+001dB,1.79998798385040e+002°)
3.17687407064969e-003	(1.99996973478302e+001dB,1.79998795615031e+002°)
3.18419752172604e-003	(1.99996973478213e+001dB,1.79998792838637e+002°)
3.19153785510067e-003	(1.99996973478124e+001dB,1.79998790055843e+002°)
3.19889510969131e-003	(1.99996973478035e+001dB,1.79998787266634e+002°)
3.20626932450538e-003	(1.99996973477945e+001dB,1.79998784470995e+002°)
3.21366053864023e-003	(1.99996973477855e+001dB,1.79998781668911e+002°)
3.22106879128335e-003	(1.99996973477764e+001dB,1.79998778860368e+002°)
3.22849412171255e-003	(1.99996973477673e+001dB,1.79998776045350e+002°)
3.23593656929619e-003	(1.99996973477582e+001dB,1.79998773223843e+002°)
3.24339617349340e-003	(1.99996973477490e+001dB,1.79998770395832e+002°)
3.25087297385425e-003	(1.99996973477397e+001dB,1.79998767561302e+002°)
3.25836701002000e-003	(1.99996973477305e+001dB,1.79998764720237e+002°)
3.26587832172327e-003	(1.99996973477211e+001dB,1.79998761872623e+002°)
3.27340694878829e-003	(1.99996973477118e+001dB,1.79998759018445e+002°)
3.28095293113110e-003	(1.99996973477024e+001dB,1.79998756157687e+002°)
3.28851630875974e-003	(1.99996973476929e+001dB,1.79998753290334e+002°)
3.29609712177449e-003	(1.99996973476834e+001dB,1.79998750416372e+002°)
3.30369541036805e-003	(1.99996973476739e+001dB,1.79998747535784e+002°)
3.31131121482582e-003	(1.99996973476643e+001dB,1.79998744648556e+002°)
3.31894457552601e-003	(1.99996973476547e+001dB,1.79998741754672e+002°)
3.32659553293995e-003	(1.99996973476450e+001dB,1.79998738854117e+002°)
3.33426412763225e-003	(1.99996973476353e+001dB,1.79998735946875e+002°)
3.34195040026105e-003	(1.99996973476256e+001dB,1.79998733032932e+002°)
3.34965439157818e-003	(1.99996973476158e+001dB,1.79998730112271e+002°)
3.35737614242945e-003	(1.99996973476059e+001dB,1.79998727184877e+002°)
3.36511569375481e-003	(1.99996973475960e+001dB,1.79998724250736e+002°)
3.37287308658859e-003	(1.99996973475861e+001dB,1.79998721309830e+002°)
3.38064836205972e-003	(1.99996973475761e+001dB,1.79998718362145e+002°)
3.38844156139193e-003	(1.99996973475661e+001dB,1.79998715407664e+002°)
3.39625272590399e-003	(1.99996973475560e+001dB,1.79998712446373e+002°)
3.40408189700991e-003	(1.99996973475459e+001dB,1.79998709478255e+002°)
3.41192911621919e-003	(1.99996973475357e+001dB,1.79998706503295e+002°)
3.41979442513699e-003	(1.99996973475255e+001dB,1.79998703521478e+002°)
3.42767786546440e-003	(1.99996973475152e+001dB,1.79998700532786e+002°)
3.43557947899865e-003	(1.99996973475049e+001dB,1.79998697537205e+002°)
3.44349930763328e-003	(1.99996973474946e+001dB,1.79998694534718e+002°)
3.45143739335846e-003	(1.99996973474842e+001dB,1.79998691525310e+002°)
3.45939377826112e-003	(1.99996973474737e+001dB,1.79998688508964e+002°)
3.46736850452521e-003	(1.99996973474632e+001dB,1.79998685485665e+002°)
3.47536161443196e-003	(1.99996973474526e+001dB,1.79998682455396e+002°)
3.48337315036002e-003	(1.99996973474420e+001dB,1.79998679418142e+002°)
3.49140315478576e-003	(1.99996973474314e+001dB,1.79998676373887e+002°)
3.49945167028347e-003	(1.99996973474207e+001dB,1.79998673322613e+002°)
3.50751873952558e-003	(1.99996973474099e+001dB,1.79998670264306e+002°)
3.51560440528288e-003	(1.99996973473991e+001dB,1.79998667198949e+002°)
3.52370871042477e-003	(1.99996973473883e+001dB,1.79998664126525e+002°)
3.53183169791946e-003	(1.99996973473774e+001dB,1.79998661047019e+002°)
3.53997341083424e-003	(1.99996973473665e+001dB,1.79998657960413e+002°)
3.54813389233565e-003	(1.99996973473555e+001dB,1.79998654866693e+002°)
3.55631318568975e-003	(1.99996973473444e+001dB,1.79998651765840e+002°)
3.56451133426234e-003	(1.99996973473333e+001dB,1.79998648657839e+002°)
3.57272838151918e-003	(1.99996973473222e+001dB,1.79998645542674e+002°)
3.58096437102625e-003	(1.99996973473110e+001dB,1.79998642420327e+002°)
3.58921934644994e-003	(1.99996973472997e+001dB,1.79998639290783e+002°)
3.59749335155731e-003	(1.99996973472884e+001dB,1.79998636154024e+002°)
3.60578643021632e-003	(1.99996973472770e+001dB,1.79998633010035e+002°)
3.61409862639602e-003	(1.99996973472656e+001dB,1.79998629858797e+002°)
3.62242998416688e-003	(1.99996973472542e+001dB,1.79998626700296e+002°)
3.63078054770090e-003	(1.99996973472427e+001dB,1.79998623534513e+002°)
3.63915036127196e-003	(1.99996973472311e+001dB,1.79998620361432e+002°)
3.64753946925597e-003	(1.99996973472195e+001dB,1.79998617181037e+002°)
3.65594791613114e-003	(1.99996973472078e+001dB,1.79998613993310e+002°)
3.66437574647822e-003	(1.99996973471961e+001dB,1.79998610798234e+002°)
3.67282300498073e-003	(1.99996973471843e+001dB,1.79998607595794e+002°)
3.68128973642520e-003	(1.99996973471724e+001dB,1.79998604385970e+002°)
3.68977598570139e-003	(1.99996973471605e+001dB,1.79998601168748e+002°)
3.69828179780255e-003	(1.99996973471486e+001dB,1.79998597944109e+002°)
3.70680721782565e-003	(1.99996973471366e+001dB,1.79998594712036e+002°)
3.71535229097161e-003	(1.99996973471245e+001dB,1.79998591472513e+002°)
3.72391706254557e-003	(1.99996973471124e+001dB,1.79998588225522e+002°)
3.73250157795709e-003	(1.99996973471002e+001dB,1.79998584971045e+002°)
3.74110588272042e-003	(1.99996973470880e+001dB,1.79998581709067e+002°)
3.74973002245472e-003	(1.99996973470757e+001dB,1.79998578439568e+002°)
3.75837404288433e-003	(1.99996973470634e+001dB,1.79998575162533e+002°)
3.76703798983897e-003	(1.99996973470510e+001dB,1.79998571877944e+002°)
3.77572190925404e-003	(1.99996973470385e+001dB,1.79998568585782e+002°)
3.78442584717082e-003	(1.99996973470260e+001dB,1.79998565286032e+002°)
3.79314984973670e-003	(1.99996973470135e+001dB,1.79998561978674e+002°)
3.80189396320549e-003	(1.99996973470008e+001dB,1.79998558663693e+002°)
3.81065823393761e-003	(1.99996973469881e+001dB,1.79998555341070e+002°)
3.81944270840035e-003	(1.99996973469754e+001dB,1.79998552010787e+002°)
3.82824743316811e-003	(1.99996973469626e+001dB,1.79998548672827e+002°)
3.83707245492267e-003	(1.99996973469497e+001dB,1.79998545327172e+002°)
3.84591782045341e-003	(1.99996973469368e+001dB,1.79998541973805e+002°)
3.85478357665760e-003	(1.99996973469238e+001dB,1.79998538612708e+002°)
3.86366977054057e-003	(1.99996973469108e+001dB,1.79998535243862e+002°)
3.87257644921605e-003	(1.99996973468977e+001dB,1.79998531867250e+002°)
3.88150365990636e-003	(1.99996973468845e+001dB,1.79998528482855e+002°)
3.89045144994268e-003	(1.99996973468713e+001dB,1.79998525090657e+002°)
3.89941986676531e-003	(1.99996973468580e+001dB,1.79998521690640e+002°)
3.90840895792390e-003	(1.99996973468447e+001dB,1.79998518282785e+002°)
3.91741877107770e-003	(1.99996973468313e+001dB,1.79998514867074e+002°)
3.92644935399587e-003	(1.99996973468178e+001dB,1.79998511443489e+002°)
3.93550075455765e-003	(1.99996973468043e+001dB,1.79998508012012e+002°)
3.94457302075266e-003	(1.99996973467907e+001dB,1.79998504572625e+002°)
3.95366620068115e-003	(1.99996973467770e+001dB,1.79998501125309e+002°)
3.96278034255427e-003	(1.99996973467633e+001dB,1.79998497670046e+002°)
3.97191549469428e-003	(1.99996973467495e+001dB,1.79998494206817e+002°)
3.98107170553484e-003	(1.99996973467357e+001dB,1.79998490735606e+002°)
3.99024902362129e-003	(1.99996973467218e+001dB,1.79998487256392e+002°)
3.99944749761085e-003	(1.99996973467078e+001dB,1.79998483769158e+002°)
4.00866717627290e-003	(1.99996973466938e+001dB,1.79998480273885e+002°)
4.01790810848927e-003	(1.99996973466797e+001dB,1.79998476770554e+002°)
4.02717034325446e-003	(1.99996973466655e+001dB,1.79998473259148e+002°)
4.03645392967592e-003	(1.99996973466513e+001dB,1.79998469739646e+002°)
4.04575891697430e-003	(1.99996973466370e+001dB,1.79998466212032e+002°)
4.05508535448371e-003	(1.99996973466226e+001dB,1.79998462676286e+002°)
4.06443329165200e-003	(1.99996973466082e+001dB,1.79998459132388e+002°)
4.07380277804099e-003	(1.99996973465937e+001dB,1.79998455580322e+002°)
4.08319386332679e-003	(1.99996973465791e+001dB,1.79998452020067e+002°)
4.09260659729997e-003	(1.99996973465645e+001dB,1.79998448451604e+002°)
4.10204102986593e-003	(1.99996973465498e+001dB,1.79998444874916e+002°)
4.11149721104509e-003	(1.99996973465350e+001dB,1.79998441289982e+002°)
4.12097519097317e-003	(1.99996973465202e+001dB,1.79998437696785e+002°)
4.13047501990148e-003	(1.99996973465053e+001dB,1.79998434095304e+002°)
4.13999674819717e-003	(1.99996973464903e+001dB,1.79998430485521e+002°)
4.14954042634349e-003	(1.99996973464752e+001dB,1.79998426867416e+002°)
4.15910610494008e-003	(1.99996973464601e+001dB,1.79998423240971e+002°)
4.16869383470322e-003	(1.99996973464450e+001dB,1.79998419606166e+002°)
4.17830366646608e-003	(1.99996973464297e+001dB,1.79998415962982e+002°)
4.18793565117905e-003	(1.99996973464144e+001dB,1.79998412311400e+002°)
4.19758983990994e-003	(1.99996973463990e+001dB,1.79998408651399e+002°)
4.20726628384430e-003	(1.99996973463835e+001dB,1.79998404982962e+002°)
