Freq.	V(out)/V(Vin)
1.47570653327557e+001	(4.02069306746349e+001dB,9.00185303746792e+001°)
1.47910838816788e+001	(4.01869306767349e+001dB,9.00184874960006e+001°)
1.48251808514562e+001	(4.01669306788252e+001dB,9.00184447153409e+001°)
1.48593564228668e+001	(4.01469306809059e+001dB,9.00184020324732e+001°)
1.48936107771058e+001	(4.01269306829770e+001dB,9.00183594471712e+001°)
1.49279440957866e+001	(4.01069306850386e+001dB,9.00183169592092e+001°)
1.49623565609410e+001	(4.00869306870908e+001dB,9.00182745683618e+001°)
1.49968483550204e+001	(4.00669306891335e+001dB,9.00182322744043e+001°)
1.50314196608969e+001	(4.00469306911668e+001dB,9.00181900771126e+001°)
1.50660706618641e+001	(4.00269306931908e+001dB,9.00181479762627e+001°)
1.51008015416381e+001	(4.00069306952055e+001dB,9.00181059716316e+001°)
1.51356124843587e+001	(3.99869306972109e+001dB,9.00180640629965e+001°)
1.51705036745900e+001	(3.99669306992071e+001dB,9.00180222501353e+001°)
1.52054752973216e+001	(3.99469307011942e+001dB,9.00179805328262e+001°)
1.52405275379695e+001	(3.99269307031721e+001dB,9.00179389108481e+001°)
1.52756605823773e+001	(3.99069307051410e+001dB,9.00178973839803e+001°)
1.53108746168169e+001	(3.98869307071007e+001dB,9.00178559520026e+001°)
1.53461698279895e+001	(3.98669307090515e+001dB,9.00178146146954e+001°)
1.53815464030269e+001	(3.98469307109933e+001dB,9.00177733718395e+001°)
1.54170045294922e+001	(3.98269307129262e+001dB,9.00177322232161e+001°)
1.54525443953807e+001	(3.98069307148503e+001dB,9.00176911686073e+001°)
1.54881661891214e+001	(3.97869307167654e+001dB,9.00176502077952e+001°)
1.55238700995774e+001	(3.97669307186718e+001dB,9.00176093405627e+001°)
1.55596563160473e+001	(3.97469307205695e+001dB,9.00175685666932e+001°)
1.55955250282661e+001	(3.97269307224584e+001dB,9.00175278859705e+001°)
1.56314764264061e+001	(3.97069307243386e+001dB,9.00174872981789e+001°)
1.56675107010780e+001	(3.96869307262102e+001dB,9.00174468031031e+001°)
1.57036280433320e+001	(3.96669307280732e+001dB,9.00174064005285e+001°)
1.57398286446587e+001	(3.96469307299276e+001dB,9.00173660902409e+001°)
1.57761126969900e+001	(3.96269307317735e+001dB,9.00173258720266e+001°)
1.58124803927003e+001	(3.96069307336109e+001dB,9.00172857456723e+001°)
1.58489319246076e+001	(3.95869307354399e+001dB,9.00172457109652e+001°)
1.58854674859742e+001	(3.95669307372605e+001dB,9.00172057676932e+001°)
1.59220872705081e+001	(3.95469307390727e+001dB,9.00171659156445e+001°)
1.59587914723638e+001	(3.95269307408766e+001dB,9.00171261546077e+001°)
1.59955802861431e+001	(3.95069307426722e+001dB,9.00170864843720e+001°)
1.60324539068968e+001	(3.94869307444596e+001dB,9.00170469047272e+001°)
1.60694125301252e+001	(3.94669307462388e+001dB,9.00170074154633e+001°)
1.61064563517791e+001	(3.94469307480097e+001dB,9.00169680163710e+001°)
1.61435855682612e+001	(3.94269307497726e+001dB,9.00169287072415e+001°)
1.61808003764270e+001	(3.94069307515273e+001dB,9.00168894878662e+001°)
1.62181009735857e+001	(3.93869307532740e+001dB,9.00168503580373e+001°)
1.62554875575012e+001	(3.93669307550126e+001dB,9.00168113175473e+001°)
1.62929603263936e+001	(3.93469307567433e+001dB,9.00167723661892e+001°)
1.63305194789397e+001	(3.93269307584660e+001dB,9.00167335037565e+001°)
1.63681652142744e+001	(3.93069307601808e+001dB,9.00166947300432e+001°)
1.64058977319917e+001	(3.92869307618877e+001dB,9.00166560448436e+001°)
1.64437172321456e+001	(3.92669307635868e+001dB,9.00166174479527e+001°)
1.64816239152514e+001	(3.92469307652781e+001dB,9.00165789391659e+001°)
1.65196179822864e+001	(3.92269307669616e+001dB,9.00165405182789e+001°)
1.65576996346916e+001	(3.92069307686374e+001dB,9.00165021850880e+001°)
1.65958690743719e+001	(3.91869307703054e+001dB,9.00164639393901e+001°)
1.66341265036980e+001	(3.91669307719658e+001dB,9.00164257809824e+001°)
1.66724721255069e+001	(3.91469307736186e+001dB,9.00163877096625e+001°)
1.67109061431033e+001	(3.91269307752638e+001dB,9.00163497252285e+001°)
1.67494287602606e+001	(3.91069307769014e+001dB,9.00163118274792e+001°)
1.67880401812218e+001	(3.90869307785315e+001dB,9.00162740162135e+001°)
1.68267406107009e+001	(3.90669307801541e+001dB,9.00162362912310e+001°)
1.68655302538836e+001	(3.90469307817693e+001dB,9.00161986523317e+001°)
1.69044093164288e+001	(3.90269307833770e+001dB,9.00161610993161e+001°)
1.69433780044695e+001	(3.90069307849774e+001dB,9.00161236319849e+001°)
1.69824365246136e+001	(3.89869307865704e+001dB,9.00160862501396e+001°)
1.70215850839457e+001	(3.89669307881561e+001dB,9.00160489535820e+001°)
1.70608238900274e+001	(3.89469307897345e+001dB,9.00160117421144e+001°)
1.71001531508990e+001	(3.89269307913056e+001dB,9.00159746155393e+001°)
1.71395730750804e+001	(3.89069307928696e+001dB,9.00159375736601e+001°)
1.71790838715720e+001	(3.88869307944263e+001dB,9.00159006162803e+001°)
1.72186857498562e+001	(3.88669307959759e+001dB,9.00158637432040e+001°)
1.72583789198981e+001	(3.88469307975184e+001dB,9.00158269542356e+001°)
1.72981635921471e+001	(3.88269307990537e+001dB,9.00157902491802e+001°)
1.73380399775375e+001	(3.88069308005821e+001dB,9.00157536278430e+001°)
1.73780082874898e+001	(3.87869308021034e+001dB,9.00157170900300e+001°)
1.74180687339122e+001	(3.87669308036177e+001dB,9.00156806355475e+001°)
1.74582215292011e+001	(3.87469308051251e+001dB,9.00156442642021e+001°)
1.74984668862426e+001	(3.87269308066255e+001dB,9.00156079758010e+001°)
1.75388050184137e+001	(3.87069308081191e+001dB,9.00155717701518e+001°)
1.75792361395830e+001	(3.86869308096057e+001dB,9.00155356470626e+001°)
1.76197604641123e+001	(3.86669308110856e+001dB,9.00154996063418e+001°)
1.76603782068577e+001	(3.86469308125587e+001dB,9.00154636477984e+001°)
1.77010895831702e+001	(3.86269308140250e+001dB,9.00154277712417e+001°)
1.77418948088977e+001	(3.86069308154845e+001dB,9.00153919764815e+001°)
1.77827941003852e+001	(3.85869308169374e+001dB,9.00153562633279e+001°)
1.78237876744769e+001	(3.85669308183835e+001dB,9.00153206315918e+001°)
1.78648757485165e+001	(3.85469308198231e+001dB,9.00152850810841e+001°)
1.79060585403489e+001	(3.85269308212560e+001dB,9.00152496116163e+001°)
1.79473362683212e+001	(3.85069308226823e+001dB,9.00152142230005e+001°)
1.79887091512838e+001	(3.84869308241021e+001dB,9.00151789150489e+001°)
1.80301774085916e+001	(3.84669308255153e+001dB,9.00151436875745e+001°)
1.80717412601052e+001	(3.84469308269221e+001dB,9.00151085403903e+001°)
1.81134009261919e+001	(3.84269308283224e+001dB,9.00150734733101e+001°)
1.81551566277272e+001	(3.84069308297163e+001dB,9.00150384861480e+001°)
1.81970085860957e+001	(3.83869308311037e+001dB,9.00150035787183e+001°)
1.82389570231922e+001	(3.83669308324848e+001dB,9.00149687508362e+001°)
1.82810021614233e+001	(3.83469308338596e+001dB,9.00149340023168e+001°)
1.83231442237080e+001	(3.83269308352280e+001dB,9.00148993329761e+001°)
1.83653834334793e+001	(3.83069308365902e+001dB,9.00148647426301e+001°)
1.84077200146854e+001	(3.82869308379461e+001dB,9.00148302310955e+001°)
1.84501541917906e+001	(3.82669308392957e+001dB,9.00147957981892e+001°)
1.84926861897766e+001	(3.82469308406392e+001dB,9.00147614437288e+001°)
1.85353162341439e+001	(3.82269308419765e+001dB,9.00147271675321e+001°)
1.85780445509128e+001	(3.82069308433076e+001dB,9.00146929694174e+001°)
1.86208713666245e+001	(3.81869308446326e+001dB,9.00146588492033e+001°)
1.86637969083425e+001	(3.81669308459516e+001dB,9.00146248067089e+001°)
1.87068214036538e+001	(3.81469308472644e+001dB,9.00145908417538e+001°)
1.87499450806699e+001	(3.81269308485713e+001dB,9.00145569541579e+001°)
1.87931681680284e+001	(3.81069308498722e+001dB,9.00145231437415e+001°)
1.88364908948937e+001	(3.80869308511670e+001dB,9.00144894103254e+001°)
1.88799134909586e+001	(3.80669308524559e+001dB,9.00144557537306e+001°)
1.89234361864455e+001	(3.80469308537389e+001dB,9.00144221737788e+001°)
1.89670592121072e+001	(3.80269308550160e+001dB,9.00143886702919e+001°)
1.90107827992287e+001	(3.80069308562873e+001dB,9.00143552430923e+001°)
1.90546071796281e+001	(3.79869308575527e+001dB,9.00143218920027e+001°)
1.90985325856580e+001	(3.79669308588123e+001dB,9.00142886168464e+001°)
1.91425592502065e+001	(3.79469308600661e+001dB,9.00142554174469e+001°)
1.91866874066985e+001	(3.79269308613141e+001dB,9.00142222936282e+001°)
1.92309172890972e+001	(3.79069308625564e+001dB,9.00141892452147e+001°)
1.92752491319050e+001	(3.78869308637930e+001dB,9.00141562720311e+001°)
1.93196831701648e+001	(3.78669308650239e+001dB,9.00141233739026e+001°)
1.93642196394617e+001	(3.78469308662492e+001dB,9.00140905506549e+001°)
1.94088587759234e+001	(3.78269308674688e+001dB,9.00140578021138e+001°)
1.94536008162222e+001	(3.78069308686829e+001dB,9.00140251281058e+001°)
1.94984459975760e+001	(3.77869308698913e+001dB,9.00139925284576e+001°)
1.95433945577495e+001	(3.77669308710942e+001dB,9.00139600029964e+001°)
1.95884467350554e+001	(3.77469308722916e+001dB,9.00139275515498e+001°)
1.96336027683560e+001	(3.77269308734835e+001dB,9.00138951739456e+001°)
1.96788628970640e+001	(3.77069308746699e+001dB,9.00138628700122e+001°)
1.97242273611440e+001	(3.76869308758509e+001dB,9.00138306395784e+001°)
1.97696964011141e+001	(3.76669308770264e+001dB,9.00137984824732e+001°)
1.98152702580465e+001	(3.76469308781965e+001dB,9.00137663985262e+001°)
1.98609491735692e+001	(3.76269308793613e+001dB,9.00137343875673e+001°)
1.99067333898673e+001	(3.76069308805207e+001dB,9.00137024494267e+001°)
1.99526231496842e+001	(3.75869308816747e+001dB,9.00136705839351e+001°)
1.99986186963229e+001	(3.75669308828235e+001dB,9.00136387909236e+001°)
2.00447202736470e+001	(3.75469308839670e+001dB,9.00136070702236e+001°)
2.00909281260827e+001	(3.75269308851053e+001dB,9.00135754216669e+001°)
2.01372424986193e+001	(3.75069308862383e+001dB,9.00135438450857e+001°)
2.01836636368110e+001	(3.74869308873661e+001dB,9.00135123403127e+001°)
2.02301917867781e+001	(3.74669308884887e+001dB,9.00134809071807e+001°)
2.02768271952082e+001	(3.74469308896062e+001dB,9.00134495455231e+001°)
2.03235701093576e+001	(3.74269308907185e+001dB,9.00134182551737e+001°)
2.03704207770525e+001	(3.74069308918257e+001dB,9.00133870359665e+001°)
2.04173794466906e+001	(3.73869308929279e+001dB,9.00133558877360e+001°)
2.04644463672420e+001	(3.73669308940250e+001dB,9.00133248103172e+001°)
2.05116217882509e+001	(3.73469308951170e+001dB,9.00132938035451e+001°)
2.05589059598367e+001	(3.73269308962040e+001dB,9.00132628672554e+001°)
2.06062991326953e+001	(3.73069308972861e+001dB,9.00132320012841e+001°)
2.06538015581006e+001	(3.72869308983631e+001dB,9.00132012054676e+001°)
2.07014134879057e+001	(3.72669308994352e+001dB,9.00131704796425e+001°)
2.07491351745443e+001	(3.72469309005024e+001dB,9.00131398236460e+001°)
2.07969668710322e+001	(3.72269309015647e+001dB,9.00131092373155e+001°)
2.08449088309681e+001	(3.72069309026221e+001dB,9.00130787204889e+001°)
2.08929613085356e+001	(3.71869309036747e+001dB,9.00130482730044e+001°)
2.09411245585041e+001	(3.71669309047224e+001dB,9.00130178947005e+001°)
2.09893988362304e+001	(3.71469309057653e+001dB,9.00129875854161e+001°)
2.10377843976599e+001	(3.71269309068034e+001dB,9.00129573449907e+001°)
2.10862814993280e+001	(3.71069309078367e+001dB,9.00129271732637e+001°)
2.11348903983616e+001	(3.70869309088653e+001dB,9.00128970700754e+001°)
2.11836113524801e+001	(3.70669309098892e+001dB,9.00128670352660e+001°)
2.12324446199973e+001	(3.70469309109084e+001dB,9.00128370686763e+001°)
2.12813904598222e+001	(3.70269309119228e+001dB,9.00128071701476e+001°)
2.13304491314609e+001	(3.70069309129327e+001dB,9.00127773395211e+001°)
2.13796208950174e+001	(3.69869309139378e+001dB,9.00127475766388e+001°)
2.14289060111957e+001	(3.69669309149384e+001dB,9.00127178813429e+001°)
2.14783047413004e+001	(3.69469309159344e+001dB,9.00126882534759e+001°)
2.15278173472388e+001	(3.69269309169258e+001dB,9.00126586928808e+001°)
2.15774440915217e+001	(3.69069309179126e+001dB,9.00126291994007e+001°)
2.16271852372652e+001	(3.68869309188949e+001dB,9.00125997728795e+001°)
2.16770410481920e+001	(3.68669309198727e+001dB,9.00125704131610e+001°)
2.17270117886324e+001	(3.68469309208460e+001dB,9.00125411200895e+001°)
2.17770977235266e+001	(3.68269309218149e+001dB,9.00125118935098e+001°)
2.18272991184250e+001	(3.68069309227793e+001dB,9.00124827332669e+001°)
2.18776162394905e+001	(3.67869309237392e+001dB,9.00124536392062e+001°)
2.19280493534994e+001	(3.67669309246948e+001dB,9.00124246111734e+001°)
2.19785987278432e+001	(3.67469309256459e+001dB,9.00123956490147e+001°)
2.20292646305295e+001	(3.67269309265927e+001dB,9.00123667525765e+001°)
2.20800473301839e+001	(3.67069309275352e+001dB,9.00123379217056e+001°)
2.21309470960513e+001	(3.66869309284733e+001dB,9.00123091562491e+001°)
2.21819641979971e+001	(3.66669309294071e+001dB,9.00122804560545e+001°)
2.22330989065089e+001	(3.66469309303366e+001dB,9.00122518209696e+001°)
2.22843514926979e+001	(3.66269309312618e+001dB,9.00122232508427e+001°)
2.23357222283002e+001	(3.66069309321828e+001dB,9.00121947455222e+001°)
2.23872113856782e+001	(3.65869309330996e+001dB,9.00121663048571e+001°)
2.24388192378225e+001	(3.65669309340121e+001dB,9.00121379286965e+001°)
2.24905460583526e+001	(3.65469309349205e+001dB,9.00121096168899e+001°)
2.25423921215191e+001	(3.65269309358247e+001dB,9.00120813692873e+001°)
2.25943577022046e+001	(3.65069309367247e+001dB,9.00120531857390e+001°)
2.26464430759254e+001	(3.64869309376206e+001dB,9.00120250660954e+001°)
2.26986485188330e+001	(3.64669309385124e+001dB,9.00119970102075e+001°)
2.27509743077154e+001	(3.64469309394001e+001dB,9.00119690179266e+001°)
2.28034207199989e+001	(3.64269309402837e+001dB,9.00119410891042e+001°)
2.28559880337490e+001	(3.64069309411632e+001dB,9.00119132235923e+001°)
2.29086765276724e+001	(3.63869309420388e+001dB,9.00118854212431e+001°)
2.29614864811183e+001	(3.63669309429103e+001dB,9.00118576819091e+001°)
2.30144181740798e+001	(3.63469309437777e+001dB,9.00118300054435e+001°)
2.30674718871954e+001	(3.63269309446412e+001dB,9.00118023916993e+001°)
2.31206479017506e+001	(3.63069309455008e+001dB,9.00117748405302e+001°)
2.31739464996794e+001	(3.62869309463564e+001dB,9.00117473517902e+001°)
2.32273679635657e+001	(3.62669309472080e+001dB,9.00117199253334e+001°)
2.32809125766447e+001	(3.62469309480558e+001dB,9.00116925610146e+001°)
2.33345806228046e+001	(3.62269309488996e+001dB,9.00116652586885e+001°)
2.33883723865881e+001	(3.62069309497396e+001dB,9.00116380182104e+001°)
2.34422881531938e+001	(3.61869309505757e+001dB,9.00116108394359e+001°)
2.34963282084776e+001	(3.61669309514080e+001dB,9.00115837222210e+001°)
2.35504928389546e+001	(3.61469309522365e+001dB,9.00115566664218e+001°)
2.36047823318003e+001	(3.61269309530611e+001dB,9.00115296718948e+001°)
2.36591969748521e+001	(3.61069309538820e+001dB,9.00115027384971e+001°)
2.37137370566111e+001	(3.60869309546991e+001dB,9.00114758660857e+001°)
2.37684028662433e+001	(3.60669309555124e+001dB,9.00114490545182e+001°)
2.38231946935814e+001	(3.60469309563220e+001dB,9.00114223036524e+001°)
2.38781128291262e+001	(3.60269309571279e+001dB,9.00113956133466e+001°)
2.39331575640483e+001	(3.60069309579301e+001dB,9.00113689834591e+001°)
2.39883291901893e+001	(3.59869309587286e+001dB,9.00113424138489e+001°)
2.40436280000638e+001	(3.59669309595234e+001dB,9.00113159043750e+001°)
2.40990542868604e+001	(3.59469309603146e+001dB,9.00112894548969e+001°)
2.41546083444438e+001	(3.59269309611022e+001dB,9.00112630652744e+001°)
2.42102904673562e+001	(3.59069309618861e+001dB,9.00112367353675e+001°)
2.42661009508185e+001	(3.58869309626664e+001dB,9.00112104650366e+001°)
2.43220400907325e+001	(3.58669309634432e+001dB,9.00111842541425e+001°)
2.43781081836818e+001	(3.58469309642164e+001dB,9.00111581025462e+001°)
2.44343055269340e+001	(3.58269309649860e+001dB,9.00111320101091e+001°)
2.44906324184418e+001	(3.58069309657521e+001dB,9.00111059766927e+001°)
2.45470891568446e+001	(3.57869309665147e+001dB,9.00110800021592e+001°)
2.46036760414705e+001	(3.57669309672737e+001dB,9.00110540863707e+001°)
2.46603933723376e+001	(3.57469309680293e+001dB,9.00110282291898e+001°)
2.47172414501555e+001	(3.57269309687814e+001dB,9.00110024304796e+001°)
2.47742205763271e+001	(3.57069309695301e+001dB,9.00109766901031e+001°)
2.48313310529499e+001	(3.56869309702753e+001dB,9.00109510079239e+001°)
2.48885731828181e+001	(3.56669309710171e+001dB,9.00109253838058e+001°)
2.49459472694237e+001	(3.56469309717555e+001dB,9.00108998176131e+001°)
2.50034536169585e+001	(3.56269309724905e+001dB,9.00108743092101e+001°)
2.50610925303153e+001	(3.56069309732222e+001dB,9.00108488584616e+001°)
2.51188643150899e+001	(3.55869309739504e+001dB,9.00108234652327e+001°)
2.51767692775827e+001	(3.55669309746754e+001dB,9.00107981293886e+001°)
2.52348077247999e+001	(3.55469309753970e+001dB,9.00107728507952e+001°)
2.52929799644555e+001	(3.55269309761152e+001dB,9.00107476293184e+001°)
2.53512863049732e+001	(3.55069309768302e+001dB,9.00107224648244e+001°)
2.54097270554871e+001	(3.54869309775419e+001dB,9.00106973571799e+001°)
2.54683025258445e+001	(3.54669309782504e+001dB,9.00106723062517e+001°)
2.55270130266065e+001	(3.54469309789555e+001dB,9.00106473119070e+001°)
2.55858588690505e+001	(3.54269309796575e+001dB,9.00106223740132e+001°)
2.56448403651712e+001	(3.54069309803562e+001dB,9.00105974924382e+001°)
2.57039578276826e+001	(3.53869309810517e+001dB,9.00105726670501e+001°)
2.57632115700197e+001	(3.53669309817440e+001dB,9.00105478977172e+001°)
2.58226019063399e+001	(3.53469309824331e+001dB,9.00105231843082e+001°)
2.58821291515249e+001	(3.53269309831191e+001dB,9.00104985266920e+001°)
2.59417936211821e+001	(3.53069309838019e+001dB,9.00104739247381e+001°)
2.60015956316466e+001	(3.52869309844816e+001dB,9.00104493783158e+001°)
2.60615354999828e+001	(3.52669309851582e+001dB,9.00104248872950e+001°)
2.61216135439859e+001	(3.52469309858316e+001dB,9.00104004515460e+001°)
2.61818300821837e+001	(3.52269309865020e+001dB,9.00103760709391e+001°)
2.62421854338383e+001	(3.52069309871693e+001dB,9.00103517453451e+001°)
2.63026799189476e+001	(3.51869309878335e+001dB,9.00103274746350e+001°)
2.63633138582476e+001	(3.51669309884947e+001dB,9.00103032586802e+001°)
2.64240875732133e+001	(3.51469309891528e+001dB,9.00102790973522e+001°)
2.64850013860608e+001	(3.51269309898079e+001dB,9.00102549905230e+001°)
2.65460556197492e+001	(3.51069309904600e+001dB,9.00102309380647e+001°)
2.66072505979818e+001	(3.50869309911091e+001dB,9.00102069398498e+001°)
2.66685866452085e+001	(3.50669309917552e+001dB,9.00101829957511e+001°)
