Freq.	V(n001)	V(n002)	I(C1)	I(R1)	I(V1)
1.46892627764362e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.38467790400534e-001dB,-2.47722279862158e+001°)	(-4.15348704232397e+001dB,6.52277720137842e+001°)	(-4.15348704232397e+001dB,-1.14772227986216e+002°)	(-4.15348704232397e+001dB,-1.14772227986216e+002°)
1.47231250243247e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.41985884319602e-001dB,-2.48224582734530e+001°)	(-4.15183885171588e+001dB,6.51775417265470e+001°)	(-4.15183885171588e+001dB,-1.14822458273453e+002°)	(-4.15183885171588e+001dB,-1.14822458273453e+002°)
1.47570653327565e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.45517349683828e-001dB,-2.48727635086500e+001°)	(-4.15019199825230e+001dB,6.51272364913500e+001°)	(-4.15019199825230e+001dB,-1.14872763508650e+002°)	(-4.15019199825230e+001dB,-1.14872763508650e+002°)
1.47910838816796e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.49062226384339e-001dB,-2.49231436482894e+001°)	(-4.14854648592235e+001dB,6.50768563517106e+001°)	(-4.14854648592235e+001dB,-1.14923143648289e+002°)	(-4.14854648592235e+001dB,-1.14923143648289e+002°)
1.48251808514570e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.52620554348191e-001dB,-2.49735986478627e+001°)	(-4.14690231871873e+001dB,6.50264013521373e+001°)	(-4.14690231871873e+001dB,-1.14973598647863e+002°)	(-4.14690231871873e+001dB,-1.14973598647863e+002°)
1.48593564228676e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.56192373537731e-001dB,-2.50241284618675e+001°)	(-4.14525950063769e+001dB,6.49758715381325e+001°)	(-4.14525950063769e+001dB,-1.15024128461867e+002°)	(-4.14525950063769e+001dB,-1.15024128461867e+002°)
1.48936107771066e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.59777723949968e-001dB,-2.50747330438033e+001°)	(-4.14361803567891e+001dB,6.49252669561967e+001°)	(-4.14361803567891e+001dB,-1.15074733043803e+002°)	(-4.14361803567891e+001dB,-1.15074733043803e+002°)
1.49279440957875e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.63376645615919e-001dB,-2.51254123461685e+001°)	(-4.14197792784551e+001dB,6.48745876538315e+001°)	(-4.14197792784551e+001dB,-1.15125412346168e+002°)	(-4.14197792784551e+001dB,-1.15125412346168e+002°)
1.49623565609418e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.66989178599953e-001dB,-2.51761663204566e+001°)	(-4.14033918114391e+001dB,6.48238336795435e+001°)	(-4.14033918114391e+001dB,-1.15176166320457e+002°)	(-4.14033918114391e+001dB,-1.15176166320457e+002°)
1.49968483550212e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.70615362999155e-001dB,-2.52269949171528e+001°)	(-4.13870179958383e+001dB,6.47730050828472e+001°)	(-4.13870179958383e+001dB,-1.15226994917153e+002°)	(-4.13870179958383e+001dB,-1.15226994917153e+002°)
1.50314196608977e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.74255238942653e-001dB,-2.52778980857307e+001°)	(-4.13706578717818e+001dB,6.47221019142693e+001°)	(-4.13706578717818e+001dB,-1.15277898085731e+002°)	(-4.13706578717818e+001dB,-1.15277898085731e+002°)
1.50660706618649e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.77908846590950e-001dB,-2.53288757746486e+001°)	(-4.13543114794301e+001dB,6.46711242253514e+001°)	(-4.13543114794301e+001dB,-1.15328875774649e+002°)	(-4.13543114794301e+001dB,-1.15328875774649e+002°)
1.51008015416389e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.81576226135268e-001dB,-2.53799279313462e+001°)	(-4.13379788589744e+001dB,6.46200720686538e+001°)	(-4.13379788589744e+001dB,-1.15379927931346e+002°)	(-4.13379788589744e+001dB,-1.15379927931346e+002°)
1.51356124843595e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.85257417796860e-001dB,-2.54310545022411e+001°)	(-4.13216600506360e+001dB,6.45689454977589e+001°)	(-4.13216600506360e+001dB,-1.15431054502241e+002°)	(-4.13216600506360e+001dB,-1.15431054502241e+002°)
1.51705036745908e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.88952461826332e-001dB,-2.54822554327254e+001°)	(-4.13053550946655e+001dB,6.45177445672746e+001°)	(-4.13053550946655e+001dB,-1.15482255432725e+002°)	(-4.13053550946655e+001dB,-1.15482255432725e+002°)
1.52054752973224e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.92661398502971e-001dB,-2.55335306671626e+001°)	(-4.12890640313421e+001dB,6.44664693328374e+001°)	(-4.12890640313421e+001dB,-1.15533530667163e+002°)	(-4.12890640313421e+001dB,-1.15533530667163e+002°)
1.52405275379703e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-8.96384268134036e-001dB,-2.55848801488839e+001°)	(-4.12727869009732e+001dB,6.44151198511161e+001°)	(-4.12727869009732e+001dB,-1.15584880148884e+002°)	(-4.12727869009732e+001dB,-1.15584880148884e+002°)
1.52756605823781e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-9.00121111054080e-001dB,-2.56363038201848e+001°)	(-4.12565237438932e+001dB,6.43636961798152e+001°)	(-4.12565237438932e+001dB,-1.15636303820185e+002°)	(-4.12565237438932e+001dB,-1.15636303820185e+002°)
